upazila,village_id,farmer_id,DistrictName,Upazila,date_int,treatment_phase1,price,adoption,farmer_gender,relate
11,398,3636,Rangpur,Pirganj,Tue Jan 16 07:31:00 UTC 2018,0,70,0,2,1
11,398,3637,Rangpur,Pirganj,Tue Jan 16 07:46:00 UTC 2018,0,70,0,2,1
11,398,3638,Rangpur,Pirganj,Tue Jan 16 07:55:00 UTC 2018,0,70,0,2,1
11,398,3639,Rangpur,Pirganj,Tue Jan 16 08:29:00 UTC 2018,0,70,0,2,1
11,398,3640,Rangpur,Pirganj,Tue Jan 16 09:03:00 UTC 2018,0,70,0,2,1
4,505,5001,Mymensingh,Haluaghat Upazila,Tue Jan 09 05:05:00 UTC 2018,1,90,0,2,1
4,505,5003,Mymensingh,Haluaghat Upazila,Tue Jan 09 05:20:00 UTC 2018,1,90,0,2,1
4,505,5006,Mymensingh,Haluaghat Upazila,Tue Jan 09 05:30:00 UTC 2018,1,90,0,2,1
4,505,5007,Mymensingh,Haluaghat Upazila,Tue Jan 09 04:50:00 UTC 2018,1,90,0,2,4
4,505,5008,Mymensingh,Haluaghat Upazila,Tue Jan 09 04:50:00 UTC 2018,1,90,0,2,1
4,505,5009,Mymensingh,Haluaghat Upazila,Tue Jan 09 04:50:00 UTC 2018,1,90,0,2,7
4,505,5012,Mymensingh,Haluaghat Upazila,Tue Jan 09 04:50:00 UTC 2018,1,90,0,2,9
4,505,5015,Mymensingh,Haluaghat Upazila,Tue Jan 09 05:45:00 UTC 2018,1,90,0,2,1
4,505,5018,Mymensingh,Haluaghat Upazila,Tue Jan 09 06:45:00 UTC 2018,1,90,0,2,1
4,505,5020,Mymensingh,Haluaghat Upazila,Tue Jan 09 06:30:00 UTC 2018,1,90,0,2,1
8,522,3711,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 04:17:00 UTC 2018,0,60,1,2,5
8,522,3712,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 05:12:00 UTC 2018,0,60,0,2,2
8,522,3713,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 05:51:00 UTC 2018,0,60,0,2,7
8,522,3714,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 05:29:00 UTC 2018,0,60,0,1,2
8,522,3715,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 07:02:00 UTC 2018,0,60,0,1,2
8,522,3716,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 06:04:00 UTC 2018,0,60,0,2,1
8,522,3717,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 04:33:00 UTC 2018,0,60,0,1,2
8,522,3718,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 09:28:00 UTC 2018,0,60,0,1,2
8,522,3719,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 09:47:00 UTC 2018,0,60,0,2,1
8,522,3720,Mymensingh,Mymensingh Sadar Upazila,Fri Jan 12 04:01:00 UTC 2018,0,60,1,2,5
8,523,3721,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 03:22:00 UTC 2018,0,50,0,2,4
8,523,3722,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 09:02:00 UTC 2018,0,50,0,2,1
8,523,3723,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 02:52:00 UTC 2018,0,50,1,2,1
8,523,3724,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 03:09:00 UTC 2018,0,50,0,1,2
8,523,3725,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 02:11:00 UTC 2018,0,50,0,1,2
8,523,3726,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 02:32:00 UTC 2018,0,50,0,2,1
8,523,3727,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 08:46:00 UTC 2018,0,50,0,1,2
8,523,3728,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 07:21:00 UTC 2018,0,50,0,2,1
8,523,3729,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 03:48:00 UTC 2018,0,50,1,2,1
8,523,3730,Mymensingh,Mymensingh Sadar Upazila,Wed Jan 10 04:04:00 UTC 2018,0,50,0,2,1
9,532,3741,Mymensingh,Phulpur Upazila,Fri Jan 12 03:04:00 UTC 2018,1,30,0,2,1
9,532,3742,Mymensingh,Phulpur Upazila,Fri Jan 12 03:09:00 UTC 2018,1,30,0,2,1
9,532,3743,Mymensingh,Phulpur Upazila,Fri Jan 12 03:15:00 UTC 2018,1,30,0,2,1
9,532,3744,Mymensingh,Phulpur Upazila,Fri Jan 12 03:20:00 UTC 2018,1,30,0,2,1
9,532,3745,Mymensingh,Phulpur Upazila,Fri Jan 12 03:25:00 UTC 2018,1,30,0,2,1
9,532,3746,Mymensingh,Phulpur Upazila,Fri Jan 12 03:30:00 UTC 2018,1,30,0,2,1
9,532,3747,Mymensingh,Phulpur Upazila,Fri Jan 12 03:40:00 UTC 2018,1,30,0,2,1
9,532,3748,Mymensingh,Phulpur Upazila,Fri Jan 12 03:45:00 UTC 2018,1,30,0,2,1
9,532,3749,Mymensingh,Phulpur Upazila,Fri Jan 12 03:53:00 UTC 2018,1,30,0,2,1
9,532,3750,Mymensingh,Phulpur Upazila,Fri Jan 12 04:00:00 UTC 2018,1,30,0,2,1
5,560,3811,Rajshahi,MOHANPUR,Wed Feb 14 10:45:00 UTC 2018,1,80,1,2,1
5,560,3812,Rajshahi,MOHANPUR,Wed Feb 14 10:13:00 UTC 2018,1,80,0,2,1
5,560,3813,Rajshahi,MOHANPUR,Wed Feb 14 11:02:00 UTC 2018,1,80,0,2,5
5,560,3814,Rajshahi,MOHANPUR,Wed Feb 14 04:48:00 UTC 2018,1,80,0,2,1
5,560,3815,Rajshahi,MOHANPUR,Wed Feb 14 05:07:00 UTC 2018,1,80,0,2,1
5,560,3816,Rajshahi,MOHANPUR,Wed Feb 14 05:21:00 UTC 2018,1,80,0,2,7
5,560,3817,Rajshahi,MOHANPUR,Wed Feb 14 09:57:00 UTC 2018,1,80,0,1,2
5,560,3818,Rajshahi,MOHANPUR,Wed Feb 14 11:19:00 UTC 2018,1,80,0,2,2
5,560,3819,Rajshahi,MOHANPUR,Wed Feb 14 08:36:00 UTC 2018,1,80,0,2,7
5,560,3820,Rajshahi,MOHANPUR,Wed Feb 14 11:37:00 UTC 2018,1,80,0,2,7
12,566,3821,Rajshahi,TANORE,Sat Feb 03 03:01:00 UTC 2018,1,70,0,2,1
12,566,3822,Rajshahi,TANORE,Sat Feb 03 03:17:00 UTC 2018,1,70,0,2,1
12,566,3823,Rajshahi,TANORE,Sat Feb 03 03:33:00 UTC 2018,1,70,0,2,1
12,566,3824,Rajshahi,TANORE,Sat Feb 03 03:52:00 UTC 2018,1,70,0,2,1
12,566,3825,Rajshahi,TANORE,Sat Feb 03 04:13:00 UTC 2018,1,70,0,2,1
12,566,3826,Rajshahi,TANORE,Sat Feb 03 04:43:00 UTC 2018,1,70,0,2,1
12,566,3827,Rajshahi,TANORE,Sat Feb 03 05:11:00 UTC 2018,1,70,0,2,1
12,566,3828,Rajshahi,TANORE,Sat Feb 03 05:27:00 UTC 2018,1,70,0,2,1
12,566,3829,Rajshahi,TANORE,Sat Feb 03 05:51:00 UTC 2018,1,70,1,2,1
12,566,3830,Rajshahi,TANORE,Sat Feb 03 06:01:00 UTC 2018,1,70,0,2,1
2,574,3861,Rangpur,Badarganj,Sun Jan 07 06:26:00 UTC 2018,1,90,0,2,1
2,574,3862,Rangpur,Badarganj,Sun Jan 07 06:42:00 UTC 2018,1,90,0,2,1
2,574,3863,Rangpur,Badarganj,Sun Jan 07 06:57:00 UTC 2018,1,90,0,2,1
2,574,3864,Rangpur,Badarganj,Sun Jan 07 07:11:00 UTC 2018,1,90,0,2,1
2,574,3865,Rangpur,Badarganj,Sun Jan 07 07:23:00 UTC 2018,1,90,0,2,1
2,574,3866,Rangpur,Badarganj,Sun Jan 07 07:40:00 UTC 2018,1,90,0,2,1
2,574,3867,Rangpur,Badarganj,Sun Jan 07 07:46:00 UTC 2018,1,90,0,2,1
2,574,3868,Rangpur,Badarganj,Sun Jan 07 07:58:00 UTC 2018,1,90,0,1,1
2,574,3869,Rangpur,Badarganj,Sun Jan 07 08:17:00 UTC 2018,1,90,0,2,1
2,574,3870,Rangpur,Badarganj,Sun Jan 07 08:37:00 UTC 2018,1,90,0,2,1
2,575,3871,Rangpur,Badarganj,Wed Jan 10 03:13:00 UTC 2018,1,40,0,2,1
2,575,3872,Rangpur,Badarganj,Wed Jan 10 03:47:00 UTC 2018,1,40,0,2,1
2,575,3873,Rangpur,Badarganj,Wed Jan 10 04:24:00 UTC 2018,1,40,0,2,1
2,575,3874,Rangpur,Badarganj,Wed Jan 10 05:09:00 UTC 2018,1,40,0,2,1
2,575,3875,Rangpur,Badarganj,Wed Jan 10 05:35:00 UTC 2018,1,40,0,2,1
2,575,3876,Rangpur,Badarganj,Wed Jan 10 05:54:00 UTC 2018,1,40,0,2,1
2,575,3877,Rangpur,Badarganj,Wed Jan 10 06:19:00 UTC 2018,1,40,0,2,1
2,575,3878,Rangpur,Badarganj,Wed Jan 10 08:33:00 UTC 2018,1,40,0,2,1
2,575,3879,Rangpur,Badarganj,Wed Jan 10 08:54:00 UTC 2018,1,40,0,2,1
2,575,3880,Rangpur,Badarganj,Wed Jan 10 09:21:00 UTC 2018,1,40,0,2,1
6,578,3901,Rangpur,Mithapukur,Sat Jan 13 02:25:00 UTC 2018,1,40,0,2,1
6,578,3902,Rangpur,Mithapukur,Sat Jan 13 02:40:00 UTC 2018,1,40,0,2,1
6,578,3903,Rangpur,Mithapukur,Sat Jan 13 03:00:00 UTC 2018,1,40,0,2,1
6,578,3904,Rangpur,Mithapukur,Sat Jan 13 03:15:00 UTC 2018,1,40,0,2,1
6,578,3905,Rangpur,Mithapukur,Sat Jan 13 03:30:00 UTC 2018,1,40,0,2,1
6,578,3906,Rangpur,Mithapukur,Sat Jan 13 03:45:00 UTC 2018,1,40,0,1,2
6,578,3907,Rangpur,Mithapukur,Sat Jan 13 04:00:00 UTC 2018,1,40,0,2,1
6,578,3908,Rangpur,Mithapukur,Sat Jan 13 04:15:00 UTC 2018,1,40,0,2,1
6,578,3909,Rangpur,Mithapukur,Sat Jan 13 04:30:00 UTC 2018,1,40,0,2,1
6,578,3910,Rangpur,Mithapukur,Sat Jan 13 04:45:00 UTC 2018,1,40,0,1,2
6,579,3911,Rangpur,Mithapukur,Tue Jan 16 02:30:00 UTC 2018,1,40,0,2,1
6,579,3912,Rangpur,Mithapukur,Tue Jan 16 02:45:00 UTC 2018,1,40,0,2,1
6,579,3913,Rangpur,Mithapukur,Tue Jan 16 03:00:00 UTC 2018,1,40,0,2,1
6,579,3914,Rangpur,Mithapukur,Tue Jan 16 03:15:00 UTC 2018,1,40,0,2,1
6,579,3915,Rangpur,Mithapukur,Tue Jan 16 03:30:00 UTC 2018,1,40,0,2,1
6,579,3916,Rangpur,Mithapukur,Tue Jan 16 03:45:00 UTC 2018,1,40,0,2,1
6,579,3917,Rangpur,Mithapukur,Tue Jan 16 04:00:00 UTC 2018,1,40,0,1,2
6,579,3918,Rangpur,Mithapukur,Tue Jan 16 04:15:00 UTC 2018,1,40,0,1,2
6,579,3919,Rangpur,Mithapukur,Tue Jan 16 04:30:00 UTC 2018,1,40,0,2,1
6,579,3920,Rangpur,Mithapukur,Tue Jan 16 04:45:00 UTC 2018,1,40,0,1,2
11,600,3961,Rangpur,Pirganj,Mon Jan 15 02:57:00 UTC 2018,0,50,0,2,1
11,600,3962,Rangpur,Pirganj,Mon Jan 15 03:10:00 UTC 2018,0,50,0,2,1
11,600,3963,Rangpur,Pirganj,Mon Jan 15 03:15:00 UTC 2018,0,50,0,2,1
11,600,3964,Rangpur,Pirganj,Mon Jan 15 03:15:00 UTC 2018,0,50,0,2,1
11,600,3965,Rangpur,Pirganj,Mon Jan 15 03:30:00 UTC 2018,0,50,0,2,1
11,600,3966,Rangpur,Pirganj,Mon Jan 15 09:59:00 UTC 2018,0,50,0,2,1
11,600,3967,Rangpur,Pirganj,Mon Jan 15 03:40:00 UTC 2018,0,50,0,2,1
11,600,3968,Rangpur,Pirganj,Mon Jan 15 04:00:00 UTC 2018,0,50,0,2,1
11,600,3969,Rangpur,Pirganj,Mon Jan 15 04:22:00 UTC 2018,0,50,0,2,1
11,600,3970,Rangpur,Pirganj,Mon Jan 15 04:40:00 UTC 2018,0,50,0,2,1
11,606,3971,Rangpur,Pirganj,Sat Jan 13 22:30:00 UTC 2018,1,20,0,2,1
11,606,3972,Rangpur,Pirganj,Sat Jan 13 02:52:00 UTC 2018,1,20,1,2,1
11,606,3973,Rangpur,Pirganj,Sat Jan 13 03:10:00 UTC 2018,1,20,1,2,1
11,606,3974,Rangpur,Pirganj,Sat Jan 13 09:14:00 UTC 2018,1,20,1,2,1
11,606,3975,Rangpur,Pirganj,Sat Jan 13 02:29:00 UTC 2018,1,20,1,2,1
11,606,3976,Rangpur,Pirganj,Sat Jan 13 22:10:00 UTC 2018,1,20,0,2,1
11,606,3977,Rangpur,Pirganj,Sat Jan 13 04:25:00 UTC 2018,1,20,1,2,1
11,606,3978,Rangpur,Pirganj,Sat Jan 13 22:20:00 UTC 2018,1,20,0,2,1
11,606,3979,Rangpur,Pirganj,Sat Jan 13 04:46:00 UTC 2018,1,20,0,2,1
11,606,3980,Rangpur,Pirganj,Sat Jan 13 16:49:00 UTC 2018,1,20,1,2,5
